price,promo_price,code,size,url,out_of_stock,shop_id,address,product_count
2698.00,,ПР0067656,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-premier-dog-dlya-melkikh-porod-svezhee-myaso-indeyki-sukh/?oid=532390,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
1798.00,1456.38,ПР0069694,1.6 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-leo-lucy-dlya-pozhilykh-indeyka-s-yagodami-i-biodobavkami-sukh/?oid=559436,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
4998.00,3948.42,ПР0069708,4.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-leo-lucy-dlya-pozhilykh-indeyka-s-yagodami-i-biodobavkami-sukh/?oid=559438,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
2698.00,,ПР0067666,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-premier-dog-dlya-krupnykh-porod-svezhee-myaso-yagnenka-s-indeykoy-sukh/?oid=532385,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
6998.00,6298.2,ПР0068313,10 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-premier-dog-dlya-krupnykh-porod-svezhee-myaso-yagnenka-s-indeykoy-sukh/?oid=540907,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
3698.00,,ПР0061785,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-elato-holistic-dlya-srednikh-i-krupnykh-porod-yagnenok-s-oleninoy/?oid=466752,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
4998.00,3948.42,ПР0069702,4.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-leo-lucy-dlya-srednikh-porod-krolik-s-tykvoy-i-biodobavkami-sukh/?oid=559449,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
11248.00,8773.44,ПР0069710,12 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-leo-lucy-dlya-srednikh-porod-krolik-s-tykvoy-i-biodobavkami-sukh/?oid=559447,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
3548.00,,ПР0051919,2.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-monge-bwild-grain-free-bezzernovoy-myaso-utki-s-kartofelem/?oid=406643,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1048.00,,ПР0071259,640 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-srednikh-i-krupnykh-porod-iz-lososya-i-seldi-sukh/?oid=574393,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",много
3148.00,,ПР0071258,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-srednikh-i-krupnykh-porod-iz-lososya-i-seldi-sukh/?oid=574391,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",много
9078.00,,ПР0071260,7 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-srednikh-i-krupnykh-porod-iz-lososya-i-seldi-sukh/?oid=574395,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
1598.00,,ПР0070586,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-award-govyadina-s-kuritsey-s-dobavleniem-brokkoli-i-cherniki-sukh/?oid=572088,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
6398.00,5758.2,ПР0070615,12 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-award-govyadina-s-kuritsey-s-dobavleniem-brokkoli-i-cherniki-sukh/?oid=572086,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1998.00,,Т00007788,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-pro-plan-dlya-srednikh-porod-kuritsa/?oid=253408,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
2598.00,,Т00007830,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-pro-plan-s-chuvstvitelnym-pishchevareniem-losos-ris/?oid=253431,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
7888.00,7099.2,ПР0032691,14 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-pro-plan-s-chuvstvitelnym-pishchevareniem-losos-ris/?oid=253535,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1198.00,,ПР0067653,1 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-molodykh-sobak-premier-dog-dlya-srednikh-i-krupnykh-porod-svezhee-myaso-indeyki-sukh/?oid=532380,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
2698.00,,ПР0067654,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-molodykh-sobak-premier-dog-dlya-srednikh-i-krupnykh-porod-svezhee-myaso-indeyki-sukh/?oid=532382,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1598.00,,ПР0069025,1 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-grandorf-dlya-srednikh-i-krupnykh-porod-utka-s-indeykoy-sukh/?oid=548682,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
3706.00,,ПР0066461,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-grandorf-dlya-srednikh-i-krupnykh-porod-utka-s-indeykoy-sukh/?oid=528101,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
9062.00,,ПР0067299,10 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-grandorf-dlya-srednikh-i-krupnykh-porod-utka-s-indeykoy-sukh/?oid=528096,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
4998.00,3948.42,ПР0069703,4.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-leo-lucy-dlya-srednikh-porod-yagnenok-s-travami-i-biodobavkami-sukh/?oid=559454,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
11248.00,8773.44,ПР0069712,12 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-leo-lucy-dlya-srednikh-porod-yagnenok-s-travami-i-biodobavkami-sukh/?oid=559452,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
598.00,,Т00008771,500 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-yorkshire-terrier-28-dlya-porody-yorkshirskiy-terer-ot-10-mes-ptitsa/?oid=254355,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1598.00,,Т00008772,1.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-yorkshire-terrier-28-dlya-porody-yorkshirskiy-terer-ot-10-mes-ptitsa/?oid=254357,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
3047.00,,ПР0051758,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-yorkshire-terrier-28-dlya-porody-yorkshirskiy-terer-ot-10-mes-ptitsa/?oid=401655,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
11498.00,,ПР0062633,8 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-elato-holistic-dlya-srednikh-i-krupnykh-porod-kuritsa-s-utkoy/?oid=469931,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
3288.00,,ПР0065131,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-grandorf-dlya-krupnykh-porod-indeyka-s-risom-sukh/?oid=551138,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
4675.00,,ПР0069706,4.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-leo-lucy-yagnenkok-s-yablokom-i-biodobavkam-sukh/?oid=559471,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1998.00,1598.4,ПР0072572,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-more-dlya-srednikh-i-krupnykh-porod-s-ryboy-sukh/?oid=578257,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",много
8998.00,8098.2,ПР0072573,12 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-more-dlya-srednikh-i-krupnykh-porod-s-ryboy-sukh/?oid=593501,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
1498.00,,ПР0065498,2.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-pro-dog-dlya-srednikh-porod-s-chuvstvitelnym-pishchevareniem-yagnenok-sukh-12kg/?oid=516744,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
5498.00,4948.2,ПР0065502,12 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-pro-dog-dlya-srednikh-porod-s-chuvstvitelnym-pishchevareniem-yagnenok-sukh-12kg/?oid=516742,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
2998.00,,Т0043012,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-french-bulldog-26-dlya-porody-frantsuzskiy-buldog-starshe-12-mesyatsev/?oid=254085,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
6398.00,5758.2,ПР0070622,12 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-award-ot-1-mesyatsa-krupnykh-porod-kuritsa-s-indeykoy-s-dob-tykvy-i-shipovnika-s/?oid=572146,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1098.00,,ПР0071262,640 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-srednikh-i-krupnykh-porod-iz-utki-s-fazanom-sukh/?oid=574400,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
3148.00,,ПР0071261,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-srednikh-i-krupnykh-porod-iz-utki-s-fazanom-sukh/?oid=574398,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
8978.00,,ПР0071263,7 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-srednikh-i-krupnykh-porod-iz-utki-s-fazanom-sukh/?oid=574402,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
1128.00,,ПР0072681,640 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-miniatyurnykh-i-melkikh-porod-yagnenok-s-perepelkoy-sukh/?oid=578332,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
3148.00,,ПР0072680,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-craftia-natura-dlya-miniatyurnykh-i-melkikh-porod-yagnenok-s-perepelkoy-sukh/?oid=578330,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
9168.00,8251.2,ПР0042529,14 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-pro-plan-robust-dlya-krupnykh-porod-s-chuvstvit-pishchevareniem-yagnenok/?oid=253453,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1598.00,,ПР0070596,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-ot-1-mes-berem-i-korm-sobak-award-yagnenok-s-indeykoy-s-dob-yabloka-i-cherniki-s/?oid=572161,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1348.00,,ПР0052028,1 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-grandorf-indeyka-s-risom/?oid=407411,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1298.00,,ПР0055582,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-blitz-sesitive-yagnenok-ris/?oid=422438,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
748.00,,ПР0016272,800 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-mini-adult-dlya-melkikh-porod-s-10-mes-do-8-let/?oid=254186,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1898.00,,Т00008770,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-mini-adult-dlya-melkikh-porod-s-10-mes-do-8-let/?oid=254188,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
3498.00,,ПР0017183,4 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-mini-adult-dlya-melkikh-porod-s-10-mes-do-8-let/?oid=254184,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
548.00,,ПР0017167,500 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-royal-canin-x-small-puppy-dlya-miniatyurnykh-porod-do-10mes/?oid=349135,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1598.00,,ПР0017168,1.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-royal-canin-x-small-puppy-dlya-miniatyurnykh-porod-do-10mes/?oid=349133,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
498.00,,ПР0017170,500 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-x-small-adult-dlya-miniatyurnykh-porod-ot-do-8-let/?oid=254219,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1498.00,,ПР0017171,1.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-x-small-adult-dlya-miniatyurnykh-porod-ot-do-8-let/?oid=254215,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
2798.00,,ПР0017172,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-x-small-adult-dlya-miniatyurnykh-porod-ot-do-8-let/?oid=254217,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
648.00,,ПР0051753,500 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-pomeranian-dlya-porody-pomeranskiy-shpits-starshe-8-mesyatsev/?oid=401652,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1698.00,,ПР0051754,1.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-pomeranian-dlya-porody-pomeranskiy-shpits-starshe-8-mesyatsev/?oid=401650,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1398.00,,ПР0050014,1 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-mini-digestive-sensible-care/?oid=394648,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
3598.00,,ПР0050015,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-mini-digestive-sensible-care/?oid=394650,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
2398.00,,ПР0048386,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-maxi-adult-dlya-krupnykh-porod-ot-15-mesyatsev-do-5-let/?oid=349658,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
9198.00,8278.2,Т00008726,15 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-size-maxi-adult-dlya-krupnykh-porod-ot-15-mesyatsev-do-5-let/?oid=254156,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
9062.00,,ПР0065631,10 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-grandorf-dlya-srednikh-i-krupnykh-porod-chetyre-vida-myasa-sukh/?oid=525714,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
8959.00,,ПР0068620,10 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-grandorf-dlya-krupnykh-porod-yagnenok-s-indeykoy-sukh/?oid=545354,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
648.00,,Т0031577,500 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-chihuahua-28-dlya-porody-chikhuakhua-starshe-8-mesyatsev/?oid=254069,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1898.00,,Т0031578,1.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-royal-canin-chihuahua-28-dlya-porody-chikhuakhua-starshe-8-mesyatsev/?oid=254067,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
648.00,,ПР0033064,800 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-eukanuba-dlya-melkikh-porod/?oid=353725,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1998.00,,Т00001279,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-eukanuba-dlya-melkikh-porod/?oid=348961,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
698.00,,Т0041952,500 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-royal-canin-chihuahua-puppy-dlya-porody-chikhuakhua-do-8-mesyatsev/?oid=256059,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1898.00,,Т0043317,1.5 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-royal-canin-chihuahua-puppy-dlya-porody-chikhuakhua-do-8-mesyatsev/?oid=256057,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
2398.00,,Т00007799,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-pro-plan-kuritsa-ris/?oid=349112,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
848.00,,ПР0017179,800 г,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-royal-canin-size-mini-junior-dlya-melkikh-porod-s-2-do/?oid=256098,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1798.00,,ПР0017181,2 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-royal-canin-size-mini-junior-dlya-melkikh-porod-s-2-do/?oid=256095,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
3698.00,,ПР0056349,4 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-shchenkov-royal-canin-size-mini-junior-dlya-melkikh-porod-s-2-do/?oid=431541,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
3528.00,,ПР0067960,3 кг,https://www.bethowen.ru/catalogue/dogs/korma/syxoi/korm-dlya-sobak-pro-plan-acti-protect-dlya-melkikh-i-karlikovykh-porod-s-chuvstvit-kozhey-losos-sukh/?oid=533114,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
